sol,latitude_crism,longitude_crism,elevation
4183,-4.784726051,137.408557841,-3691.866
4183,-4.784735676,137.408546912,-3691.647
4183,-4.784746214,137.408536289,-3691.5
4183,-4.784755691,137.408526487,-3691.366
4183,-4.784766331,137.408515131,-3691.172
4183,-4.784777007,137.408504031,-3691.014
4183,-4.784788712,137.408493065,-3690.819
4183,-4.784797647,137.408484374,-3690.699
4183,-4.784797497,137.408484912,-3690.685
4183,-4.78480964,137.408476681,-3690.586
4183,-4.78482271,137.408466879,-3690.476
4183,-4.784834688,137.408458391,-3690.39
4183,-4.784848353,137.408447662,-3690.35
4183,-4.784858989,137.408440026,-3690.283
4183,-4.784860688,137.408438597,-3690.29
4185,-4.784844986,137.408452201,-3690.387
4185,-4.78484296,137.408454032,-3690.405
4185,-4.784843618,137.408454463,-3690.395
4185,-4.784844,137.408455321,-3690.411
4185,-4.784843273,137.408455881,-3690.406
4185,-4.784843337,137.408456035,-3690.463
4185,-4.784843423,137.408456691,-3690.483
4185,-4.784852122,137.40847005,-3690.58
4185,-4.78486127,137.408484332,-3690.594
4185,-4.784870386,137.408499717,-3690.558
4185,-4.784873079,137.408504448,-3690.537
4185,-4.784875282,137.408508886,-3690.52
4185,-4.784875322,137.408508962,-3690.532
4185,-4.784889119,137.408517351,-3690.44
4185,-4.784902412,137.408525393,-3690.372
4185,-4.784916114,137.408534266,-3690.317
4185,-4.784924976,137.408540711,-3690.267
4185,-4.784926328,137.40854176,-3690.253
4185,-4.784939904,137.408550921,-3690.226
4185,-4.784955236,137.408560578,-3690.209
4185,-4.784956688,137.408561567,-3690.204
4185,-4.784970323,137.408568889,-3690.193
4185,-4.784984233,137.4085753,-3690.176
4185,-4.784997782,137.408581122,-3690.095
4185,-4.785011365,137.408587113,-3690.06
4185,-4.785026261,137.408594101,-3690.034
4185,-4.785039404,137.408601779,-3690.016
4185,-4.785050544,137.408610029,-3689.982
4185,-4.785065849,137.408622529,-3689.942
4185,-4.785072178,137.408627801,-3689.92
4187,-4.785072656,137.408628852,-3689.856
4187,-4.785072204,137.408628453,-3689.905
4187,-4.785076695,137.408642481,-3689.878
4187,-4.785081954,137.408657203,-3689.95
4187,-4.785086751,137.408672174,-3689.927
4187,-4.785091951,137.408685828,-3689.958
4187,-4.785096879,137.408698315,-3689.935
4187,-4.785103245,137.40871349,-3689.928
4187,-4.785108906,137.408726832,-3690.003
4187,-4.785114922,137.408740734,-3689.976
4187,-4.785120825,137.408754025,-3689.98
4187,-4.785128752,137.40877147,-3689.919
4187,-4.785130282,137.408774915,-3689.909
4187,-4.785130171,137.408774377,-3689.906
4187,-4.785130416,137.408775132,-3689.9
4190,-4.785133419,137.40878006,-3689.866
4190,-4.78513376,137.408780579,-3689.856
4190,-4.785142416,137.408793001,-3689.819
4190,-4.785152853,137.408805787,-3689.742
4190,-4.785163195,137.408817843,-3689.715
4190,-4.785172457,137.408829923,-3689.695
4190,-4.78518355,137.408845505,-3689.586
4190,-4.785187016,137.408850392,-3689.529
4190,-4.785197101,137.408861869,-3689.462
4190,-4.785209012,137.408872953,-3689.409
4190,-4.785219982,137.40888375,-3689.26
4190,-4.785230453,137.408893469,-3689.208
4190,-4.785242187,137.408904408,-3689.145
4190,-4.785253474,137.408914836,-3689.096
4190,-4.785268652,137.408928967,-3689.056
4190,-4.78527216,137.408932207,-3689.041
4190,-4.785272976,137.408932936,-3689.028
4190,-4.78528429,137.40894182,-3688.927
4190,-4.785297531,137.40894874,-3688.796
4190,-4.785315458,137.408956413,-3688.684
4190,-4.78531654,137.408956848,-3688.686
4190,-4.785330246,137.4089635,-3688.596
4190,-4.785343329,137.408970331,-3688.495
4190,-4.785357683,137.408977888,-3688.429
4190,-4.78537083,137.408984934,-3688.343
4190,-4.785384078,137.408991821,-3688.265
4190,-4.785397701,137.408999227,-3688.178
4190,-4.785410887,137.409006201,-3688.055
4190,-4.785422174,137.409012227,-3687.959
4190,-4.785424137,137.409013333,-3687.954
4190,-4.78543834,137.409020209,-3687.852
4190,-4.785452479,137.409026503,-3687.755
4190,-4.785465617,137.409032388,-3687.645
4190,-4.785483628,137.409041028,-3687.492
4190,-4.785488515,137.409043319,-3687.452
4190,-4.785488901,137.409043511,-3687.453
4190,-4.785488643,137.409043663,-3687.45
4190,-4.785488123,137.409043594,-3687.46
4191,-4.785480804,137.409043062,-3687.519
4191,-4.785480068,137.409042793,-3687.489
4191,-4.7854793,137.409043117,-3687.497
4191,-4.785479208,137.409042787,-3687.505
4191,-4.785479088,137.409042731,-3687.492
4191,-4.785479025,137.409042801,-3687.494
4191,-4.78547762,137.409058551,-3687.44
4191,-4.785476936,137.409074626,-3687.372
4191,-4.785475611,137.409090025,-3687.304
4191,-4.785473571,137.409109974,-3687.251
4191,-4.785473008,137.409115436,-3687.215
4191,-4.785472856,137.409115742,-3687.232
4191,-4.785472864,137.409115992,-3687.228
4191,-4.7854725,137.409116528,-3687.219
4191,-4.785460652,137.409127807,-3687.246
4191,-4.785448598,137.40913889,-3687.289
4191,-4.785437611,137.409149513,-3687.318
4191,-4.785425706,137.409162393,-3687.368
4191,-4.785425382,137.409161545,-3687.38
4191,-4.785425521,137.409161622,-3687.389
4191,-4.78542553,137.409161184,-3687.373
4191,-4.785424125,137.409175821,-3687.292
4191,-4.785423248,137.409191078,-3687.227
4191,-4.785422294,137.409207217,-3687.202
4191,-4.785421541,137.409222006,-3687.121
4191,-4.78542069,137.409238773,-3687.079
4191,-4.785419554,137.409254051,-3687.096
4191,-4.785418837,137.409270068,-3687.045
4191,-4.785419003,137.409284168,-3686.976
4191,-4.785419596,137.40929972,-3686.881
4191,-4.785420309,137.409314924,-3686.806
4191,-4.785420849,137.409328733,-3686.719
4191,-4.785420912,137.409329823,-3686.71
4191,-4.785419801,137.409329804,-3686.732
4191,-4.785419516,137.40932972,-3686.725
4191,-4.78541983,137.409329539,-3686.705
4191,-4.785419179,137.409329754,-3686.732
4191,-4.785418769,137.409329718,-3686.712
4191,-4.785418284,137.409329743,-3686.701
4191,-4.785418043,137.409329979,-3686.7
4191,-4.785432727,137.409336235,-3686.574
4191,-4.785446564,137.409341941,-3686.414
4191,-4.785460675,137.409347706,-3686.236
4191,-4.785475502,137.40935381,-3686.107
4191,-4.785489939,137.409359626,-3685.931
4191,-4.785504384,137.409364916,-3685.754
4191,-4.785522977,137.409370512,-3685.588
4191,-4.785524968,137.409371081,-3685.577
4191,-4.785538861,137.409375972,-3685.451
4191,-4.785553105,137.409381662,-3685.339
4191,-4.785567994,137.409387501,-3685.228
4191,-4.785582546,137.409393395,-3685.137
4191,-4.785595656,137.409398771,-3685.06
4193,-4.785595656,137.409398771,-3685.06
4193,-4.785595305,137.409398627,-3685.04
4193,-4.785606052,137.40940854,-3684.938
4193,-4.785617444,137.409419645,-3684.799
4193,-4.785630906,137.409432686,-3684.622
4193,-4.785633403,137.409435005,-3684.582
4193,-4.785633589,137.409434587,-3684.575
4193,-4.785633496,137.409433964,-3684.555
4193,-4.785633533,137.409433986,-3684.562
4193,-4.785652549,137.409434019,-3684.408
4193,-4.785662398,137.409433817,-3684.311
4193,-4.785676852,137.409433346,-3684.145
4193,-4.785692343,137.409433132,-3683.97
4193,-4.785707413,137.40943259,-3683.775
4193,-4.785721693,137.409432835,-3683.627
4193,-4.785742101,137.409433767,-3683.405
4193,-4.785747323,137.40943403,-3683.34
4197,-4.785755603,137.409434389,-3683.259
4197,-4.785754413,137.409432949,-3683.308
4197,-4.785753879,137.409432494,-3683.32
4197,-4.785753242,137.409432174,-3683.316
4197,-4.785752892,137.409432234,-3683.32
4197,-4.785761718,137.409418266,-3683.411
4197,-4.785769815,137.40940436,-3683.483
4197,-4.78577902,137.409389559,-3683.547
4197,-4.785789241,137.409372867,-3683.656
4197,-4.78579305,137.40936731,-3683.684
4197,-4.785792797,137.409366708,-3683.703
4197,-4.785806395,137.409356983,-3683.708
4197,-4.785818552,137.409346483,-3683.771
4197,-4.785830583,137.409336328,-3683.857
4197,-4.785844179,137.409326066,-3683.935
4197,-4.785857176,137.409316464,-3683.96
4197,-4.785856313,137.409315352,-3684.002
4197,-4.78587317,137.409306768,-3683.979
4197,-4.785874187,137.409306191,-3683.974
4197,-4.785886324,137.409299447,-3683.946
4197,-4.785899013,137.409288525,-3683.971
4197,-4.785910884,137.40927752,-3684.023
4197,-4.785923132,137.409266736,-3684.019
4197,-4.785922177,137.409266441,-3684.045
4197,-4.78593911,137.409256309,-3683.984
4197,-4.78594209,137.409254851,-3683.984
4197,-4.785940893,137.409253522,-3684.01
4197,-4.785940664,137.409253716,-3683.995
4197,-4.785939869,137.409253312,-3684.015
4197,-4.785942242,137.409237512,-3684.164
4197,-4.78594511,137.409220856,-3684.35
4197,-4.785948557,137.409204572,-3684.476
4197,-4.785952297,137.409185165,-3684.603
4197,-4.785953851,137.409171413,-3684.672
4197,-4.785952469,137.409156597,-3684.814
4197,-4.785950117,137.409138943,-3684.954
4197,-4.785948592,137.409121708,-3685.1
4197,-4.785947013,137.409106498,-3685.192
4197,-4.785945094,137.409092514,-3685.238
4197,-4.785939832,137.40907671,-3685.376
4197,-4.785933957,137.409061673,-3685.502
4197,-4.785925459,137.409041872,-3685.631
4197,-4.785923665,137.409037323,-3685.654
4197,-4.785917339,137.409021598,-3685.736
4197,-4.785909334,137.409006672,-3685.866
4197,-4.785898382,137.408988894,-3686.026
4197,-4.785895994,137.408984784,-3686.059
4197,-4.785895761,137.40898475,-3686.055
4197,-4.785895666,137.408984738,-3686.063
4197,-4.785882929,137.408973934,-3686.233
4197,-4.785870583,137.408963714,-3686.369
4197,-4.785857086,137.408952506,-3686.526
4197,-4.785844474,137.408941991,-3686.668
4197,-4.785831661,137.408931851,-3686.781
4197,-4.785831661,137.408931851,-3686.781
4197,-4.785831661,137.408931851,-3686.781
4197,-4.785831879,137.408931016,-3686.78
4200,-4.785830677,137.408930787,-3686.801
4200,-4.785814376,137.408926069,-3686.952
4200,-4.785797927,137.408921291,-3687.121
4200,-4.785777222,137.408915317,-3687.373
4200,-4.785775584,137.408915248,-3687.395
4200,-4.785773917,137.408915915,-3687.391
4200,-4.785758985,137.408906258,-3687.578
4200,-4.785745142,137.408896301,-3687.75
4200,-4.785731301,137.408885427,-3687.944
4200,-4.785717479,137.408875056,-3688.157
4200,-4.785705012,137.408866806,-3688.366
4200,-4.785703936,137.408866005,-3688.391
4200,-4.785703648,137.408865567,-3688.409
4200,-4.785703223,137.408865181,-3688.408
4200,-4.785706783,137.408863973,-3688.38
4210,-4.785717211,137.408860251,-3688.215
4210,-4.785719014,137.408859569,-3688.18
4237,-4.785718471,137.408859043,-3688.197
4237,-4.785720276,137.40885732,-3688.179
4237,-4.785728963,137.408854488,-3688.019
4237,-4.785745126,137.40885091,-3687.761
4237,-4.78576216,137.408847435,-3687.528
4237,-4.785776005,137.408844327,-3687.344
4237,-4.785779625,137.408843146,-3687.322
4237,-4.785778274,137.408842859,-3687.34
4237,-4.785796149,137.408840505,-3687.165
4237,-4.785814406,137.408838775,-3686.948
4237,-4.785829983,137.408837562,-3686.761
4237,-4.785829311,137.408836919,-3686.775
4237,-4.785828935,137.408836874,-3686.779
4237,-4.785828407,137.408836506,-3686.771
4237,-4.785837458,137.408821909,-3686.773
4237,-4.785846509,137.408807231,-3686.795
4237,-4.785854407,137.408793359,-3686.795
4237,-4.785864215,137.408775608,-3686.779
4237,-4.785865519,137.408773394,-3686.78
4241,-4.785863892,137.408772823,-3686.786
4241,-4.785863196,137.40877272,-3686.8
4241,-4.785862786,137.408772705,-3686.81
4241,-4.785872375,137.408766963,-3686.776
4241,-4.785871198,137.408766539,-3686.781
4241,-4.78588102,137.408762758,-3686.74
4241,-4.785883729,137.40876161,-3686.723
4241,-4.785884162,137.408761458,-3686.721
4241,-4.785883573,137.408760777,-3686.742
4241,-4.785892454,137.408754572,-3686.721
4241,-4.785891271,137.408753825,-3686.732
4241,-4.785900989,137.408749534,-3686.685
4241,-4.785904663,137.408747673,-3686.66
4241,-4.785905316,137.408747397,-3686.66
4244,-4.785900255,137.408745515,-3686.781
4244,-4.785908863,137.408754935,-3686.577
4244,-4.785919296,137.408765106,-3686.345
4244,-4.785930387,137.408775687,-3686.144
4244,-4.78594135,137.408785518,-3685.942
4244,-4.785953687,137.408796239,-3685.752
4244,-4.785968163,137.40880893,-3685.568
4244,-4.785974683,137.408814512,-3685.497
4244,-4.785973994,137.408814383,-3685.527
4244,-4.785988544,137.408812841,-3685.352
4244,-4.786003875,137.408810806,-3685.182
4244,-4.786018312,137.408808565,-3685.023
4244,-4.786033368,137.408806422,-3684.853
4244,-4.786049334,137.408804197,-3684.68
4244,-4.786067612,137.40880147,-3684.459
4244,-4.786076292,137.408800003,-3684.356
4244,-4.786083936,137.40879875,-3684.26
4244,-4.786099444,137.408796328,-3684.071
4244,-4.786113412,137.40879397,-3683.904
4244,-4.786128792,137.408791492,-3683.728
4244,-4.786135382,137.408790527,-3683.66
4244,-4.786155059,137.408787909,-3683.494
4244,-4.786159141,137.408787416,-3683.473
4244,-4.786178667,137.408785094,-3683.345
4244,-4.786198123,137.408782526,-3683.195
4244,-4.786217803,137.408779929,-3683.022
4244,-4.786236324,137.408777011,-3682.823
4244,-4.786234676,137.40877725,-3682.842
4244,-4.786236219,137.408776987,-3682.82
4244,-4.786236216,137.408776988,-3682.82
4244,-4.786236216,137.408776988,-3682.82
4244,-4.786236216,137.408776988,-3682.82
4244,-4.786236216,137.408776988,-3682.82
4244,-4.786236216,137.408776988,-3682.82
4244,-4.786236216,137.408776988,-3682.82
4244,-4.786236216,137.408776988,-3682.82
4244,-4.786236216,137.408776988,-3682.82
4244,-4.786236216,137.408776988,-3682.82
4244,-4.786236216,137.408776988,-3682.82
4244,-4.786236216,137.408776988,-3682.82
4246,-4.786235766,137.408777368,-3682.808
4246,-4.786235505,137.408777376,-3682.829
4246,-4.78624919,137.408782708,-3682.69
4246,-4.786263902,137.408788237,-3682.564
4246,-4.786278134,137.408793332,-3682.408
4246,-4.786292098,137.408798297,-3682.258
4246,-4.7863064,137.40880352,-3682.088
4246,-4.786321158,137.408808275,-3681.959
4246,-4.786335353,137.408811676,-3681.801
4246,-4.786350792,137.408815407,-3681.635
4246,-4.786368449,137.408819892,-3681.487
4246,-4.786375645,137.408821648,-3681.409
4246,-4.786374951,137.408821106,-3681.42
4246,-4.786390448,137.408820709,-3681.284
4246,-4.786405711,137.408820573,-3681.192
4246,-4.786424053,137.408820943,-3681.021
4246,-4.786430565,137.408821259,-3680.951
4246,-4.786431476,137.408821286,-3680.948
4246,-4.786430744,137.408820708,-3680.972
4246,-4.786444288,137.408815619,-3680.846
4246,-4.786459734,137.408810422,-3680.748
4246,-4.786473239,137.408806074,-3680.649
4246,-4.786472126,137.408805465,-3680.651
4246,-4.786488894,137.408802542,-3680.486
4246,-4.786495218,137.4088019,-3680.419
4246,-4.786496008,137.408801812,-3680.41
4246,-4.786495332,137.40880072,-3680.425
4246,-4.786508228,137.408795494,-3680.319
4246,-4.786521673,137.408789175,-3680.201
4246,-4.786537441,137.408781572,-3680.096
4246,-4.786551296,137.408775951,-3679.99
4246,-4.786566376,137.408770581,-3679.892
4246,-4.786581066,137.408765348,-3679.801
4246,-4.786595795,137.408760199,-3679.709
4246,-4.786594662,137.408759807,-3679.727
4246,-4.786614035,137.408756501,-3679.562
4246,-4.786619027,137.408755832,-3679.52
4251,-4.786627151,137.408755102,-3679.419
4251,-4.78663488,137.408756239,-3679.32
4251,-4.786642295,137.408759308,-3679.202
4251,-4.786657114,137.40876746,-3679.027
4251,-4.786670199,137.408774753,-3679.038
4251,-4.786683741,137.408782542,-3679.051
4251,-4.786697946,137.408790961,-3679.031
4251,-4.786711771,137.408799011,-3679.006
4251,-4.786724672,137.408806255,-3678.947
4251,-4.786737891,137.408813772,-3678.923
4251,-4.786751771,137.408822289,-3678.866
4251,-4.786762033,137.408829182,-3678.816
4251,-4.786763171,137.408829951,-3678.807
4251,-4.786774084,137.408835489,-3678.734
4251,-4.786788906,137.408838646,-3678.612
4251,-4.786804311,137.408840309,-3678.511
4251,-4.786818707,137.408841863,-3678.39
4251,-4.786834175,137.408844125,-3678.314
4251,-4.786848662,137.408846196,-3678.228
4251,-4.78686423,137.408847817,-3678.092
4251,-4.786880451,137.408848863,-3677.981
4251,-4.786895658,137.408851046,-3677.907
4251,-4.786913772,137.408853679,-3677.77
4251,-4.786921514,137.408855103,-3677.736
4251,-4.786937686,137.408857904,-3677.681
4251,-4.786953494,137.408858862,-3677.591
4251,-4.78697017,137.408860242,-3677.545
4251,-4.786988103,137.408860837,-3677.463
4251,-4.786993342,137.40886104,-3677.429
4251,-4.787010204,137.408863602,-3677.297
4251,-4.787024909,137.408865872,-3677.217
4251,-4.787040271,137.408868389,-3677.193
4251,-4.78705505,137.408870483,-3677.062
4251,-4.787055038,137.408869296,-3677.083
4251,-4.787073405,137.408876298,-3676.903
4251,-4.787077233,137.408877722,-3676.86
4253,-4.787091368,137.408882519,-3676.714
4253,-4.787104875,137.408885886,-3676.594
4253,-4.787119669,137.408890409,-3676.461
4253,-4.787133663,137.408895699,-3676.349
4253,-4.787147755,137.40890165,-3676.229
4253,-4.787162022,137.408908709,-3676.118
4253,-4.787176478,137.408916903,-3675.987
4253,-4.787189428,137.40892413,-3675.854
4253,-4.787189974,137.408923457,-3675.863
4253,-4.787202775,137.408932094,-3675.701
4253,-4.787204122,137.408933005,-3675.682
4253,-4.787203375,137.408931919,-3675.678
4253,-4.787203408,137.408931826,-3675.68
4253,-4.787219771,137.408935261,-3675.601
4253,-4.787235207,137.408938272,-3675.536
4253,-4.787234743,137.408937756,-3675.548
4253,-4.787249068,137.408942783,-3675.469
4253,-4.787250065,137.408943108,-3675.461
4253,-4.787249209,137.40894215,-3675.481
4253,-4.787264735,137.408945108,-3675.375
4253,-4.787279857,137.408948132,-3675.309
4253,-4.787295174,137.408951217,-3675.236
4253,-4.78731019,137.408954482,-3675.188
4253,-4.787309809,137.408953735,-3675.182
4253,-4.787328474,137.408960583,-3675.123
4253,-4.787331474,137.408961685,-3675.101
4253,-4.787329925,137.408961082,-3675.111
4253,-4.78733149,137.408961687,-3675.1
4255,-4.787330994,137.408960983,-3675.106
4255,-4.78734361,137.408969369,-3674.97
4255,-4.787356359,137.408977773,-3674.799
4255,-4.787356605,137.408977558,-3674.798
4255,-4.787369205,137.40898774,-3674.563
4255,-4.787371214,137.408989402,-3674.517
4255,-4.787371264,137.4089889,-3674.552
4255,-4.787371547,137.408988443,-3674.532
4255,-4.78737148,137.408987747,-3674.537
4255,-4.787371555,137.408987368,-3674.552
4255,-4.787370922,137.408987349,-3674.527
4255,-4.787371205,137.408986906,-3674.524
4255,-4.787365014,137.409001562,-3674.342
4255,-4.787359443,137.40901584,-3674.233
4255,-4.787354041,137.409030516,-3674.093
4255,-4.787347701,137.409047036,-3673.922
4255,-4.7873422,137.40906218,-3673.799
4255,-4.787336904,137.409076897,-3673.679
4255,-4.78733133,137.409092009,-3673.594
4255,-4.7873255,137.409107745,-3673.528
4255,-4.787320102,137.409122587,-3673.428
4255,-4.787314271,137.409137701,-3673.304
4255,-4.787308258,137.409153192,-3673.18
4255,-4.787302245,137.409167819,-3673.028
4255,-4.787294495,137.409185568,-3672.801
4255,-4.787292101,137.409190894,-3672.721
4255,-4.7872987,137.409175507,-3672.934
4255,-4.787305145,137.40916034,-3673.096
4255,-4.787311452,137.409144473,-3673.248
4255,-4.787311165,137.409145033,-3673.245
